population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,140,Bahrain,2,Female,26,70+ years,515,Asthma,3,Rate,2023,73.19417051139197,152.33720885953016,32.616362594650205
1,All Population,1,Deaths,140,Bahrain,1,Male,27,Age-standardized,515,Asthma,3,Rate,2023,5.123156192615052,10.467074611074066,2.531903448013311
1,All Population,1,Deaths,140,Bahrain,2,Female,27,Age-standardized,515,Asthma,3,Rate,2023,7.517789117549866,15.65516035609943,3.613856517818751
1,All Population,1,Deaths,140,Bahrain,1,Male,39,0-14 years,515,Asthma,1,Number,2023,0.24803855616858558,0.48389708894083033,0.13048900168546382
1,All Population,1,Deaths,140,Bahrain,2,Female,39,0-14 years,515,Asthma,1,Number,2023,0.35341817056834335,0.7085409003454488,0.15668405016204126
1,All Population,1,Deaths,140,Bahrain,1,Male,39,0-14 years,515,Asthma,2,Percent,2023,0.0032424389815358125,0.006097628116846505,0.0017167108300716167
1,All Population,1,Deaths,140,Bahrain,2,Female,39,0-14 years,515,Asthma,2,Percent,2023,0.005415236655229981,0.010484245825830577,0.002448824374352194
1,All Population,1,Deaths,140,Bahrain,1,Male,39,0-14 years,515,Asthma,3,Rate,2023,0.16637944490013024,0.3245887667240058,0.08752948735616489
1,All Population,1,Deaths,140,Bahrain,2,Female,39,0-14 years,515,Asthma,3,Rate,2023,0.24853642667039802,0.49827156096274,0.11018588512553187
1,All Population,1,Deaths,122,Ecuador,1,Male,22,All ages,515,Asthma,1,Number,2023,33.21220405816949,45.01711456081462,23.24810605712867
1,All Population,1,Deaths,122,Ecuador,2,Female,22,All ages,515,Asthma,1,Number,2023,41.33502124706099,51.34885239700601,32.0495084294511
1,All Population,1,Deaths,122,Ecuador,1,Male,22,All ages,515,Asthma,2,Percent,2023,0.0005804554141532475,0.0007911866784498557,0.00040634594048124053
1,All Population,1,Deaths,122,Ecuador,2,Female,22,All ages,515,Asthma,2,Percent,2023,0.0009344085781546851,0.001158829052896291,0.0007237449341757207
1,All Population,1,Deaths,122,Ecuador,1,Male,22,All ages,515,Asthma,3,Rate,2023,0.38391946752718736,0.5203793949214609,0.2687385782297382
1,All Population,1,Deaths,122,Ecuador,2,Female,22,All ages,515,Asthma,3,Rate,2023,0.45393453651873944,0.5639048151030384,0.3519625323916034
1,All Population,1,Deaths,122,Ecuador,1,Male,24,15-49 years,515,Asthma,1,Number,2023,6.878004531536404,9.983383328674355,4.3938265984133125
1,All Population,1,Deaths,122,Ecuador,2,Female,24,15-49 years,515,Asthma,1,Number,2023,5.545775451986848,7.25723706750263,3.9619433624483964
1,All Population,1,Deaths,122,Ecuador,1,Male,24,15-49 years,515,Asthma,2,Percent,2023,0.0005065959467555932,0.000721242437156359,0.00032605792560566247
1,All Population,1,Deaths,122,Ecuador,2,Female,24,15-49 years,515,Asthma,2,Percent,2023,0.00111838012703869,0.0014572128288716476,0.0008122695267008846
1,All Population,1,Deaths,122,Ecuador,1,Male,24,15-49 years,515,Asthma,3,Rate,2023,0.1545367312466219,0.2243091610831963,0.09872159825861299
1,All Population,1,Deaths,122,Ecuador,2,Female,24,15-49 years,515,Asthma,3,Rate,2023,0.11600829968659195,0.15180919961731737,0.08287719488670489
1,All Population,1,Deaths,122,Ecuador,1,Male,25,50-69 years,515,Asthma,1,Number,2023,5.024167030511207,7.171176376316728,3.413887709268509
